taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
2288847,"Teredo navalis Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"2288847: Teredo navalis Linnaeus, 1758"
2288926,"Potamocorbula amurensis (Schrenck, 1862)",SPECIES,ACCEPTED,Animalia,"2288926: Potamocorbula amurensis (Schrenck, 1862)"
2294275,"Eobania vermiculata (O.F.Müller, 1774)",SPECIES,ACCEPTED,Animalia,"2294275: Eobania vermiculata (O.F.Müller, 1774)"
2294277,"Theba pisana (O.F.Müller, 1774)",SPECIES,ACCEPTED,Animalia,"2294277: Theba pisana (O.F.Müller, 1774)"
2294284,"Otala lactea (O.F.Müller, 1774)",SPECIES,ACCEPTED,Animalia,"2294284: Otala lactea (O.F.Müller, 1774)"
2295442,"Limacus flavus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2295442: Limacus flavus (Linnaeus, 1758)"
2296807,"Cochlicella barbara (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2296807: Cochlicella barbara (Linnaeus, 1758)"
2297108,"Milax gagates (Draparnaud, 1801)",SPECIES,ACCEPTED,Animalia,"2297108: Milax gagates (Draparnaud, 1801)"
2307447,"Barbronia weberi (Blanchard, 1897)",SPECIES,ACCEPTED,Animalia,"2307447: Barbronia weberi (Blanchard, 1897)"
2307726,"Microscolex phosphoreus (Dugès, 1837)",SPECIES,ACCEPTED,Animalia,"2307726: Microscolex phosphoreus (Dugès, 1837)"
2307929,"Placobdella ornata (Verrill, 1872)",SPECIES,ACCEPTED,Animalia,"2307929: Placobdella ornata (Verrill, 1872)"
2308574,"Branchiura sowerbyi Beddard, 1892",SPECIES,ACCEPTED,Animalia,"2308574: Branchiura sowerbyi Beddard, 1892"
2308609,"Potamothrix moldaviensis Vejdovský & Mrázek, 1903",SPECIES,ACCEPTED,Animalia,"2308609: Potamothrix moldaviensis Vejdovský & Mrázek, 1903"
2321010,"Marenzelleria neglecta Sikorski & Bick, 2004",SPECIES,ACCEPTED,Animalia,"2321010: Marenzelleria neglecta Sikorski & Bick, 2004"
2327735,"Ficopomatus enigmaticus (Fauvel, 1923)",SPECIES,ACCEPTED,Animalia,"2327735: Ficopomatus enigmaticus (Fauvel, 1923)"
2330928,"Aplidium glabrum (Verrill, 1871)",SPECIES,ACCEPTED,Animalia,"2330928: Aplidium glabrum (Verrill, 1871)"
2331498,"Molgula manhattensis (De Kay, 1843)",SPECIES,ACCEPTED,Animalia,"2331498: Molgula manhattensis (De Kay, 1843)"
2331942,"Styela clava Herdman, 1881",SPECIES,ACCEPTED,Animalia,"2331942: Styela clava Herdman, 1881"
2337607,"Silurus glanis Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"2337607: Silurus glanis Linnaeus, 1758 | 2337608: Siluris glanis Linnaeus, 1758"
2340977,"Ameiurus melas (Rafinesque, 1820)",SPECIES,ACCEPTED,Animalia,"2340980: Ameirus melas (Rafinesque, 1820)"
2340989,"Ameiurus nebulosus (Lesueur, 1819)",SPECIES,ACCEPTED,Animalia,"2340989: Ameiurus nebulosus (Lesueur, 1819)"
2351271,"Salvelinus fontinalis (Mitchill, 1814)",SPECIES,ACCEPTED,Animalia,"2351271: Salvelinus fontinalis (Mitchill, 1814)"
2362030,"Ctenopharyngodon idella (Valenciennes, 1844)",SPECIES,ACCEPTED,Animalia,"2362030: Ctenopharyngodon idella (Valenciennes, 1844)"
2362473,"Hypophthalmichthys molitrix (Valenciennes, 1844)",SPECIES,ACCEPTED,Animalia,"2362473: Hypophthalmichthys molitrix (Valenciennes, 1844)"
2362486,"Hypophthalmichthys nobilis (Richardson, 1845)",SPECIES,ACCEPTED,Animalia,"2362486: Hypophthalmichthys nobilis (Richardson, 1845)"
2362868,"Pseudorasbora parva (Temminck & Schlegel, 1846)",SPECIES,ACCEPTED,Animalia,"2362868: Pseudorasbora parva (Temminck & Schlegel, 1846)"
2362881,"Leucaspius delineatus (Heckel, 1843)",SPECIES,ACCEPTED,Animalia,"2362881: Leucaspius delineatus (Heckel, 1843)"
2366634,"Carassius gibelio (Bloch, 1782)",SPECIES,ACCEPTED,Animalia,"2366634: Carassius gibelio (Bloch, 1782) | 6166945: Carassius auratus gibelio (Bloch, 1782)"
2367742,"Pimephales promelas Rafinesque, 1820",SPECIES,ACCEPTED,Animalia,"2367742: Pimephales promelas Rafinesque, 1820"
2367919,"Misgurnus anguillicaudatus (Cantor, 1842)",SPECIES,ACCEPTED,Animalia,"2367919: Misgurnus anguillicaudatus (Cantor, 1842)"
2379089,"Neogobius melanostomus (Pallas, 1814)",SPECIES,ACCEPTED,Animalia,"2379089: Neogobius melanostomus (Pallas, 1814)"
2379105,"Neogobius fluviatilis (Pallas, 1814)",SPECIES,ACCEPTED,Animalia,"2379105: Neogobius fluviatilis (Pallas, 1814)"
2379245,"Proterorhinus semilunaris (Heckel, 1837)",SPECIES,ACCEPTED,Animalia,"2379245: Proterorhinus semilunaris (Heckel, 1837)"
2382155,"Sander lucioperca (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2382155: Sander lucioperca (Linnaeus, 1758) | 2382158: Stizostedion lucioperca (Linnaeus, 1758)"
2394486,"Lepomis gibbosus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2394486: Lepomis gibbosus (Linnaeus, 1758)"
2399874,"Micropogonias undulatus (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2399874: Micropogonias undulatus (Linnaeus, 1766)"
2402129,"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1833",SPECIES,ACCEPTED,Animalia,"2402129: Acipenser gueldenstaedtii Brandt & Ratzeburg, 1833"
2402168,"Acipenser ruthenus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"2402168: Acipenser ruthenus Linnaeus, 1758"
2423441,"Bombina orientalis (Boulenger, 1890)",SPECIES,ACCEPTED,Animalia,"2423441: Bombina orientalis (Boulenger, 1890)"
2426640,"Pelophylax bedriagae (Camerano, 1882)",SPECIES,ACCEPTED,Animalia,"2426640: Pelophylax bedriagae (Camerano, 1882)"
2426661,"Pelophylax ridibundus (Pallas, 1771)",SPECIES,ACCEPTED,Animalia,"2426661: Pelophylax ridibundus (Pallas, 1771) | 2426662: Rana ridibunda Pallas, 1771"
2427091,"Lithobates catesbeianus (Shaw, 1802)",SPECIES,ACCEPTED,Animalia,"2427091: Lithobates catesbeianus (Shaw, 1802)"
2427555,"Hyla meridionalis Boettger, 1874",SPECIES,ACCEPTED,Animalia,"2427555: Hyla meridionalis Boettger, 1874"
2431781,"Salamandra atra Laurenti, 1768",SPECIES,ACCEPTED,Animalia,"2431781: Salamandra atra Laurenti, 1768"
2431875,"Pleurodeles waltl Michahelles, 1830",SPECIES,ACCEPTED,Animalia,"2431875: Pleurodeles waltl Michahelles, 1830"
2431886,"Triturus marmoratus (Latreille, 1800)",SPECIES,ACCEPTED,Animalia,"2431886: Triturus marmoratus (Latreille, 1800)"
2431965,"Ambystoma macrodactylum Baird, 1850",SPECIES,ACCEPTED,Animalia,"2431965: Ambystoma macrodactylum Baird, 1850"
2432352,"Eptesicus fuscus (Palisot de Beauvois, 1796)",SPECIES,ACCEPTED,Animalia,"2432352: Eptesicus fuscus (Palisot de Beauvois, 1796)"
2434126,"Suricata suricatta (Schreber, 1776)",SPECIES,ACCEPTED,Animalia,"2434126: Suricata suricatta (Schreber, 1776)"
2434552,"Nyctereutes procyonoides (Gray, 1834)",SPECIES,ACCEPTED,Animalia,"2434552: Nyctereutes procyonoides (Gray, 1834)"
2435035,"Felis catus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"9533902: Felis silvestris catus Linnaeus, 1758 | 2435035: Felis catus Linnaeus, 1758"
2436940,"Oryctolagus cuniculus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2436940: Oryctolagus cuniculus (Linnaeus, 1758)"
2437232,"Cynomys ludovicianus (Ord, 1815)",SPECIES,ACCEPTED,Animalia,"2437232: Cynomys ludovicianus (Ord, 1815)"
2437282,"Tamiasciurus hudsonicus (Erxleben, 1777)",SPECIES,ACCEPTED,Animalia,"2437282: Tamiasciurus hudsonicus (Erxleben, 1777)"
2437394,"Callosciurus erythraeus (Pallas, 1779)",SPECIES,ACCEPTED,Animalia,"2437394: Callosciurus erythraeus (Pallas, 1779)"
2437397,"Callosciurus prevostii (Desmarest, 1822)",SPECIES,ACCEPTED,Animalia,"2437397: Callosciurus prevostii (Desmarest, 1822)"
2437399,"Callosciurus finlaysonii (Horsfield, 1823)",SPECIES,ACCEPTED,Animalia,"2437399: Callosciurus finlaysonii (Horsfield, 1823)"
2437450,"Tamias sibiricus (Laxmann, 1769)",SPECIES,ACCEPTED,Animalia,"10602587: Eutamias sibiricus (Laxmann, 1769) | 2437450: Tamias sibiricus (Laxmann, 1769)"
2437619,"Dolichotis patagonum (Zimmermann, 1780)",SPECIES,ACCEPTED,Animalia,"2437619: Dolichotis patagonum (Zimmermann, 1780)"
2439261,"Rattus norvegicus (Berkenhout, 1769)",SPECIES,ACCEPTED,Animalia,"2439261: Rattus norvegicus (Berkenhout, 1769)"
2439270,"Rattus rattus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2439270: Rattus rattus (Linnaeus, 1758) | 11838456: Rattus rattus alexandrinus | 8944078: Rattus rattus rattus"
2439838,"Castor canadensis Kuhl, 1820",SPECIES,ACCEPTED,Animalia,"2439838: Castor canadensis Kuhl, 1820"
2440196,"Macropus rufogriseus (Desmarest, 1817)",SPECIES,ACCEPTED,Animalia,"2440196: Macropus rufogriseus (Desmarest, 1817)"
2440946,"Muntiacus reevesi (Ogilby, 1839)",SPECIES,ACCEPTED,Animalia,"2440946: Muntiacus reevesi (Ogilby, 1839)"
2440954,"Cervus nippon Temminck, 1838",SPECIES,ACCEPTED,Animalia,"2440954: Cervus nippon Temminck, 1838"
2441454,"Testudo hermanni Gmelin, 1789",SPECIES,ACCEPTED,Animalia,"7062174: Testudo hermanni hermanni | 2441454: Testudo hermanni Gmelin, 1789"
2441461,"Testudo graeca Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"2441461: Testudo graeca Linnaeus, 1758"
2441905,"Chelydra serpentina (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2441905: Chelydra serpentina (Linnaeus, 1758)"
2442843,"Pseudemys nelsoni Carr, 1938",SPECIES,ACCEPTED,Animalia,"2442843: Pseudemys nelsoni Carr, 1938"
2443002,"Trachemys scripta (Thunberg In Schoepff, 1792)",SPECIES,ACCEPTED,Animalia,"2443002: Trachemys scripta (Thunberg In Schoepff, 1792) | 7062200: Trachemys scripta scripta | 6157026: Trachemys scripta elegans (Wied, 1838) | 6157035: Trachemys scripta troostii (Holbrook, 1836)"
2443079,"Graptemys ouachitensis Cagle, 1953",SPECIES,ACCEPTED,Animalia,"2443079: Graptemys ouachitensis Cagle, 1953"
2443133,"Chrysemys picta (Schneider, 1783)",SPECIES,ACCEPTED,Animalia,"6156934: Chrysemys picta bellii (Gray, 1831) | 2443133: Chrysemys picta (Schneider, 1783)"
2444339,"Vipera aspis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2444339: Vipera aspis (Linnaeus, 1758) | 9781774: Vipera aspis aspis"
2445034,"Tarentola mauritanica (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2445034: Tarentola mauritanica (Linnaeus, 1758)"
2449133,"Chamaeleo calyptratus Duméril & Duméril, 1851",SPECIES,ACCEPTED,Animalia,"2449133: Chamaeleo calyptratus Duméril & Duméril, 1851"
2455615,"Pantherophis guttatus (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2455615: Pantherophis guttatus (Linnaeus, 1766)"
2457522,"Thamnophis sirtalis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2457522: Thamnophis sirtalis (Linnaeus, 1758)"
2458538,"Zamenis longissimus (Laurenti, 1768)",SPECIES,ACCEPTED,Animalia,"2458538: Zamenis longissimus (Laurenti, 1768)"
2458916,"Hierophis viridiflavus (Lacépède, 1789)",SPECIES,ACCEPTED,Animalia,9360895: Coluber viridiflavus viridiflavus
2459658,"Iguana iguana (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2459658: Iguana iguana (Linnaeus, 1758)"
2465380,"Python regius (Shaw, 1802)",SPECIES,ACCEPTED,Animalia,"2465380: Python regius (Shaw, 1802)"
2469188,"Podarcis muralis (Laurenti, 1768)",SPECIES,ACCEPTED,Animalia,"2469188: Podarcis muralis (Laurenti, 1768) | 7061790: Podarcis muralis muralis | 9084494: Podarcis muralis brongniardii (Daudin, 1802)"
2473341,"Numida meleagris (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2473341: Numida meleagris (Linnaeus, 1758)"
2473421,"Lagopus lagopus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2473421: Lagopus lagopus (Linnaeus, 1758)"
2473477,"Syrmaticus reevesii (J.E.Gray, 1829)",SPECIES,ACCEPTED,Animalia,"2473477: Syrmaticus reevesii (J.E.Gray, 1829)"
2474029,"Alectoris chukar (J.E.Gray, 1830)",SPECIES,ACCEPTED,Animalia,"2474029: Alectoris chukar (J.E.Gray, 1830)"
2474045,"Alectoris barbara (Bonnaterre, 1790)",SPECIES,ACCEPTED,Animalia,"2474045: Alectoris barbara (Bonnaterre, 1790)"
2474051,"Alectoris rufa (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"7191077: Alectoris rufa rufa | 2474051: Alectoris rufa (Linnaeus, 1758)"
2474055,"Alectoris graeca (Meisner, 1804)",SPECIES,ACCEPTED,Animalia,"2474055: Alectoris graeca (Meisner, 1804)"
2474162,"Coturnix japonica Temminck & Schlegel, 1848",SPECIES,ACCEPTED,Animalia,"2474162: Coturnix japonica Temminck & Schlegel, 1848"
2474416,"Porphyrio porphyrio (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2474416: Porphyrio porphyrio (Linnaeus, 1758) | 5739284: Porphyrio poliocephalus (Latham, 1801)"
2474936,"Anthropoides virgo (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2474936: Anthropoides virgo (Linnaeus, 1758) | 5789355: Grus virgo (Linnaeus, 1758)"
2474937,"Anthropoides paradiseus (A.A.H.Lichtenstein, 1793)",SPECIES,ACCEPTED,Animalia,"5789354: Grus paradisea (Lichtenstein & Aah, 1793)"
2474942,"Grus vipio Pallas, 1811",SPECIES,ACCEPTED,Animalia,"9473367: Antigone vipio (Pallas, 1811)"
2474944,"Grus japonensis (Statius Muller, 1776)",SPECIES,ACCEPTED,Animalia,"2474944: Grus japonensis (Statius Muller, 1776)"
2475212,"Crinifer zonurus (Ruppell, 1835)",SPECIES,ACCEPTED,Animalia,"2475212: Crinifer zonurus (Ruppell, 1835)"
2475235,"Tauraco leucotis (Ruppell, 1835)",SPECIES,ACCEPTED,Animalia,"11244765: Menelikornis leucotis (Rüppell, 1835)"
2475364,"Coracias cyanogaster Cuvier, 1816",SPECIES,ACCEPTED,Animalia,"2475364: Coracias cyanogaster Cuvier, 1816"
2475648,"Dacelo novaeguineae (Hermann, 1783)",SPECIES,ACCEPTED,Animalia,"2475648: Dacelo novaeguineae (Hermann, 1783)"
2476041,"Bucorvus leadbeateri (Vigors, 1825)",SPECIES,ACCEPTED,Animalia,"2476041: Bucorvus leadbeateri (Vigors, 1825)"
2479027,"Lybius dubius (J.F.Gmelin, 1788)",SPECIES,ACCEPTED,Animalia,"2479027: Lybius dubius (J.F.Gmelin, 1788)"
2479226,"Psittacula krameri (Scopoli, 1769)",SPECIES,ACCEPTED,Animalia,"2479226: Psittacula krameri (Scopoli, 1769)"
2479308,"Platycercus adscitus (Latham, 1790)",SPECIES,ACCEPTED,Animalia,"2479308: Platycercus adscitus (Latham, 1790)"
2479311,"Platycercus elegans (Gmelin, 1788)",SPECIES,ACCEPTED,Animalia,"2479311: Platycercus elegans (Gmelin, 1788)"
2479320,"Platycercus icterotis (Temminck & Kuhl, 1820)",SPECIES,ACCEPTED,Animalia,"2479320: Platycercus icterotis (Temminck & Kuhl, 1820)"
2479329,"Platycercus eximius (Shaw, 1792)",SPECIES,ACCEPTED,Animalia,"2479329: Platycercus eximius (Shaw, 1792)"
2479407,"Myiopsitta monachus (Boddaert, 1783)",SPECIES,ACCEPTED,Animalia,"2479407: Myiopsitta monachus (Boddaert, 1783)"
2479498,"Polytelis anthopeplus (Lear, 1831)",SPECIES,ACCEPTED,Animalia,"2479498: Polytelis anthopeplus (Lear, 1831)"
2479501,"Polytelis swainsonii (Desmarest, 1826)",SPECIES,ACCEPTED,Animalia,"2479501: Polytelis swainsonii (Desmarest, 1826)"
2479509,"Neophema pulchella (Shaw, 1792)",SPECIES,ACCEPTED,Animalia,"2479509: Neophema pulchella (Shaw, 1792)"
2479544,"Agapornis fischeri Reichenow, 1887",SPECIES,ACCEPTED,Animalia,"2479544: Agapornis fischeri Reichenow, 1887"
2479553,"Agapornis personatus Reichenow, 1887",SPECIES,ACCEPTED,Animalia,"2479553: Agapornis personatus Reichenow, 1887"
2479555,"Agapornis canus (Gmelin, 1788)",SPECIES,ACCEPTED,Animalia,"2479555: Agapornis canus (Gmelin, 1788)"
2479598,"Eolophus roseicapilla (Vieillot, 1817)",SPECIES,ACCEPTED,Animalia,"2479598: Eolophus roseicapilla (Vieillot, 1817)"
2479612,"Amazona ochrocephala (Gmelin, 1788)",SPECIES,ACCEPTED,Animalia,"2479612: Amazona ochrocephala (Gmelin, 1788)"
2479666,"Amazona amazonica (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2479666: Amazona amazonica (Linnaeus, 1766)"
2479686,"Trichoglossus haematodus (Linnaeus, 1771)",SPECIES,ACCEPTED,Animalia,"2479694: Trichoglossus moluccanus (Gmelin, 1788)"
2479720,"Barnardius zonarius (Shaw, 1805)",SPECIES,ACCEPTED,Animalia,"2479720: Barnardius zonarius (Shaw, 1805)"
2479798,"Melopsittacus undulatus (Shaw, 1805)",SPECIES,ACCEPTED,Animalia,"2479798: Melopsittacus undulatus (Shaw, 1805)"
2479804,"Pyrrhura molinae (Massena & Souance, 1854)",SPECIES,ACCEPTED,Animalia,"2479804: Pyrrhura molinae (Massena & Souance, 1854)"
2479925,"Alisterus scapularis (Lichtenstein, 1816)",SPECIES,ACCEPTED,Animalia,"2479925: Alisterus scapularis (Lichtenstein, 1816)"
2479955,"Poicephalus cryptoxanthus (W.Peters, 1854)",SPECIES,ACCEPTED,Animalia,"2479955: Poicephalus cryptoxanthus (W.Peters, 1854)"
2479964,"Poicephalus senegalus (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2479964: Poicephalus senegalus (Linnaeus, 1766)"
2479977,"Nymphicus hollandicus (Kerr, 1792)",SPECIES,ACCEPTED,Animalia,"2479977: Nymphicus hollandicus (Kerr, 1792)"
2480075,"Eclectus roratus (Statius Muller, 1776)",SPECIES,ACCEPTED,Animalia,"2480075: Eclectus roratus (Statius Muller, 1776)"
2480089,"Psephotus haematonotus (Gould, 1838)",SPECIES,ACCEPTED,Animalia,"2480089: Psephotus haematonotus (Gould, 1838)"
2480181,"Psittacus erithacus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"2480181: Psittacus erithacus Linnaeus, 1758"
2480317,"Charadrius pecuarius Temminck, 1823",SPECIES,ACCEPTED,Animalia,"2480317: Charadrius pecuarius Temminck, 1823"
2480350,"Pelecanus onocrotalus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"2480350: Pelecanus onocrotalus Linnaeus, 1758"
2480352,"Pelecanus rufescens Gmelin, 1789",SPECIES,ACCEPTED,Animalia,"2480352: Pelecanus rufescens Gmelin, 1789"
2480410,"Parabuteo unicinctus (Temminck, 1824)",SPECIES,ACCEPTED,Animalia,"2480410: Parabuteo unicinctus (Temminck, 1824)"
2480445,"Haliaeetus pelagicus (Pallas, 1811)",SPECIES,ACCEPTED,Animalia,"2480445: Haliaeetus pelagicus (Pallas, 1811)"
2480446,"Haliaeetus leucocephalus (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2480446: Haliaeetus leucocephalus (Linnaeus, 1766)"
2480454,"Haliaeetus vocifer (Daudin, 1800)",SPECIES,ACCEPTED,Animalia,"12326430: Icthyophaga vocifer (Daudin, 1800)"
2480514,"Aquila rapax (Temminck, 1828)",SPECIES,ACCEPTED,Animalia,"2480514: Aquila rapax (Temminck, 1828)"
2480542,"Buteo jamaicensis (Gmelin, 1788)",SPECIES,ACCEPTED,Animalia,"2480542: Buteo jamaicensis (Gmelin, 1788)"
2480568,"Buteo auguralis Salvadori, 1865",SPECIES,ACCEPTED,Animalia,"2480568: Buteo auguralis Salvadori, 1865"
2480668,"Geranoaetus melanoleucus (Vieillot, 1819)",SPECIES,ACCEPTED,Animalia,"2480668: Geranoaetus melanoleucus (Vieillot, 1819)"
2480762,"Pluvianus aegyptius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2480762: Pluvianus aegyptius (Linnaeus, 1758)"
2480764,"Threskiornis aethiopicus (Latham, 1790)",SPECIES,ACCEPTED,Animalia,"2480764: Threskiornis aethiopicus (Latham, 1790)"
2480766,"Threskiornis spinicollis (Jameson, 1835)",SPECIES,ACCEPTED,Animalia,"2480766: Threskiornis spinicollis (Jameson, 1835)"
2480770,"Geronticus eremita (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2480770: Geronticus eremita (Linnaeus, 1758)"
2480772,"Plegadis ridgwayi (Allen, 1876)",SPECIES,ACCEPTED,Animalia,"2480772: Plegadis ridgwayi (Allen, 1876)"
2480786,"Theristicus melanopis (Gmelin, 1789)",SPECIES,ACCEPTED,Animalia,"2480786: Theristicus melanopis (Gmelin, 1789)"
2480800,"Platalea alba Scopoli, 1786",SPECIES,ACCEPTED,Animalia,"2480800: Platalea alba Scopoli, 1786"
2480897,"Egretta novaehollandiae (Latham, 1790)",SPECIES,ACCEPTED,Animalia,"2480897: Egretta novaehollandiae (Latham, 1790)"
2480989,"Caracara plancus (J.F.Miller, 1777)",SPECIES,ACCEPTED,Animalia,"2480989: Caracara plancus (J.F.Miller, 1777)"
2481034,"Falco cherrug J.E.Gray, 1834",SPECIES,ACCEPTED,Animalia,"2481034: Falco cherrug J.E.Gray, 1834"
2481066,"Milvago chimachima (Vieillot, 1816)",SPECIES,ACCEPTED,Animalia,"2481066: Milvago chimachima (Vieillot, 1816)"
2481092,"Phalcoboenus megalopterus (Meyen, 1834)",SPECIES,ACCEPTED,Animalia,"2481092: Phalcoboenus megalopterus (Meyen, 1834)"
2481104,"Phoeniconaias minor (É.Geoffroy Saint-Hilaire, 1798)",SPECIES,ACCEPTED,Animalia,"2481104: Phoeniconaias minor (É.Geoffroy Saint-Hilaire, 1798)"
2481110,"Phoenicopterus chilensis Molina, 1782",SPECIES,ACCEPTED,Animalia,"2481110: Phoenicopterus chilensis Molina, 1782"
2481125,"Larosterna inca (R.Lesson & Garnot, 1827)",SPECIES,ACCEPTED,Animalia,"2481125: Larosterna inca (R.Lesson & Garnot, 1827)"
2481915,"Ciconia abdimii Lichtenstein, 1823",SPECIES,ACCEPTED,Animalia,"2481915: Ciconia abdimii Lichtenstein, 1823"
2481936,"Mycteria ibis (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2481936: Mycteria ibis (Linnaeus, 1766)"
2482478,"Corvus albicollis Latham, 1790",SPECIES,ACCEPTED,Animalia,"2482478: Corvus albicollis Latham, 1790"
2482499,"Corvus splendens Vieillot, 1817",SPECIES,ACCEPTED,Animalia,"2482499: Corvus splendens Vieillot, 1817"
2482519,"Corvus albus Statius Muller, 1776",SPECIES,ACCEPTED,Animalia,"2482519: Corvus albus Statius Muller, 1776"
2484103,"Chrysomus icterocephalus (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2484103: Chrysomus icterocephalus (Linnaeus, 1766)"
2484133,"Quiscalus major Vieillot, 1819",SPECIES,ACCEPTED,Animalia,"2484133: Quiscalus major Vieillot, 1819"
2484155,"Quiscalus quiscula (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2484155: Quiscalus quiscula (Linnaeus, 1758)"
2486131,"Pycnonotus cafer (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2486131: Pycnonotus cafer (Linnaeus, 1766)"
2486132,"Pycnonotus leucotis (Gould, 1836)",SPECIES,ACCEPTED,Animalia,"2486132: Pycnonotus leucotis (Gould, 1836)"
2486151,"Pycnonotus jocosus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2486151: Pycnonotus jocosus (Linnaeus, 1758)"
2489004,"Acridotheres ginginianus (Latham, 1790)",SPECIES,ACCEPTED,Animalia,"2489004: Acridotheres ginginianus (Latham, 1790)"
2489005,"Acridotheres tristis (Linnaeus, 1766)",SPECIES,ACCEPTED,Animalia,"2489005: Acridotheres tristis (Linnaeus, 1766)"
2489010,"Acridotheres cristatellus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2489010: Acridotheres cristatellus (Linnaeus, 1758)"
2489071,"Lamprotornis chalybaeus Hemprich & Ehrenberg, 1828",SPECIES,ACCEPTED,Animalia,"2489071: Lamprotornis chalybaeus Hemprich & Ehrenberg, 1828"
2489075,"Lamprotornis superbus Rüppell, 1845",SPECIES,ACCEPTED,Animalia,"2489075: Lamprotornis superbus Rüppell, 1845"
2489080,"Lamprotornis purpureus (Statius Muller, 1776)",SPECIES,ACCEPTED,Animalia,"2489080: Lamprotornis purpureus (Statius Muller, 1776)"
2489089,"Lamprotornis splendidus (Vieillot, 1822)",SPECIES,ACCEPTED,Animalia,"2489089: Lamprotornis splendidus (Vieillot, 1822)"
2489450,"Gymnorhina tibicen (Latham, 1802)",SPECIES,ACCEPTED,Animalia,"2489450: Gymnorhina tibicen (Latham, 1802)"
2490384,"Cardinalis cardinalis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2490384: Cardinalis cardinalis (Linnaeus, 1758)"
